symbol,ask,bid,low,high,askVolume,bidVolume,spreadRaw,timestamp,datetime,rsiM1,signal,signal_price
GOOGL.US_9,166.34,166.32,163.05,167.87,110,2,0.02,1714758284057,2024-05-03 18:44:44.057,25.40565947635474,BUY,166.34
GOOGL.US_9,166.36,166.34,163.05,167.87,210,100,0.02,1714758285558,2024-05-03 18:44:45.558,45.551654256570636,HOLD,
GOOGL.US_9,166.34,166.33,163.05,167.87,120,100,0.01,1714758286559,2024-05-03 18:44:46.559,34.93671660151481,HOLD,
GOOGL.US_9,166.34,166.32,163.05,167.87,100,212,0.02,1714758287560,2024-05-03 18:44:47.560,34.936716601514796,HOLD,
GOOGL.US_9,166.35,166.33,163.05,167.87,310,100,0.02,1714758288561,2024-05-03 18:44:48.561,43.29823116675213,HOLD,
GOOGL.US_9,166.34,166.32,163.05,167.87,120,312,0.02,1714758290062,2024-05-03 18:44:50.062,37.828999141598,HOLD,
GOOGL.US_9,166.33,166.32,163.05,167.87,10,102,0.01,1714758291563,2024-05-03 18:44:51.563,33.12217888180926,HOLD,
GOOGL.US_9,166.34,166.32,163.05,167.87,210,110,0.02,1714758292565,2024-05-03 18:44:52.565,41.334037867390705,HOLD,
GOOGL.US_9,166.35,166.32,163.05,167.87,308,110,0.03,1714758293566,2024-05-03 18:44:53.566,48.45442027613653,HOLD,
GOOGL.US_9,166.33,166.32,163.05,167.87,124,10,0.01,1714758295568,2024-05-03 18:44:55.568,38.060598750030806,HOLD,
GOOGL.US_9,166.32,166.31,163.05,167.87,10,101,0.01,1714758296569,2024-05-03 18:44:56.569,33.962654825161884,HOLD,
GOOGL.US_9,166.33,166.31,163.05,167.87,324,101,0.02,1714758297571,2024-05-03 18:44:57.571,41.09738412319777,HOLD,
GOOGL.US_9,166.32,166.31,163.05,167.87,100,101,0.01,1714758298572,2024-05-03 18:44:58.572,36.64351415737587,HOLD,
GOOGL.US_9,166.36,166.34,163.05,167.87,122,100,0.02,1714758301075,2024-05-03 18:45:01.075,57.41258755733217,HOLD,
GOOGL.US_9,166.36,166.35,163.05,167.87,22,100,0.01,1714758303578,2024-05-03 18:45:03.578,57.41258755733217,HOLD,
GOOGL.US_9,166.36,166.34,163.05,167.87,132,100,0.02,1714758304579,2024-05-03 18:45:04.579,57.41258755733217,HOLD,
GOOGL.US_9,166.36,166.33,163.05,167.87,132,110,0.03,1714758307581,2024-05-03 18:45:07.581,57.41258755733217,HOLD,
GOOGL.US_9,166.35,166.32,163.05,167.87,514,210,0.03,1714758310083,2024-05-03 18:45:10.083,50.750416899751784,HOLD,
GOOGL.US_9,166.34,166.33,163.05,167.87,117,100,0.01,1714758311584,2024-05-03 18:45:11.584,44.8902118777188,HOLD,
GOOGL.US_9,166.35,166.33,163.05,167.87,120,100,0.02,1714758312585,2024-05-03 18:45:12.585,51.226173623508224,HOLD,
GOOGL.US_9,166.35,166.32,163.05,167.87,220,210,0.03,1714758314086,2024-05-03 18:45:14.086,51.226173623508224,HOLD,
GOOGL.US_9,166.37,166.35,163.05,167.87,215,110,0.02,1714758315587,2024-05-03 18:45:15.587,62.220626014201976,HOLD,
GOOGL.US_9,166.39,166.38,163.05,167.87,9,200,0.01,1714758317590,2024-05-03 18:45:17.590,69.86315482290324,HOLD,
GOOGL.US_9,166.4,166.37,163.05,167.87,150,120,0.03,1714758320093,2024-05-03 18:45:20.093,72.94208081113646,SELL,166.37
GOOGL.US_9,166.39,166.38,163.05,167.87,5,93,0.01,1714758325096,2024-05-03 18:45:25.096,65.42269427618493,HOLD,
GOOGL.US_9,166.4,166.38,163.05,167.87,150,110,0.02,1714758327598,2024-05-03 18:45:27.598,69.01600073663566,HOLD,
GOOGL.US_9,166.4,166.39,163.05,167.87,150,100,0.01,1714758328599,2024-05-03 18:45:28.599,69.01600073663566,HOLD,
GOOGL.US_9,166.41,166.4,163.05,167.87,5,110,0.01,1714758334103,2024-05-03 18:45:34.103,72.61748475099674,SELL,166.4
GOOGL.US_9,166.4,166.38,163.05,167.87,204,110,0.02,1714758335104,2024-05-03 18:45:35.104,64.21969873591904,HOLD,
GOOGL.US_9,166.39,166.37,163.05,167.87,10,30,0.02,1714758338606,2024-05-03 18:45:38.606,56.82658055939324,HOLD,
GOOGL.US_9,166.4,166.37,163.05,167.87,110,20,0.03,1714758339607,2024-05-03 18:45:39.607,61.776946309807215,HOLD,
GOOGL.US_9,166.38,166.37,163.05,167.87,210,10,0.01,1714758341108,2024-05-03 18:45:41.108,49.10764961617791,HOLD,
GOOGL.US_9,166.38,166.36,163.05,167.87,112,210,0.02,1714758342109,2024-05-03 18:45:42.109,49.10764961617791,HOLD,
GOOGL.US_9,166.38,166.35,163.05,167.87,110,110,0.03,1714758343609,2024-05-03 18:45:43.609,49.1076496161779,HOLD,
GOOGL.US_9,166.38,166.34,163.05,167.87,110,330,0.04,1714758345611,2024-05-03 18:45:45.611,49.1076496161779,HOLD,
GOOGL.US_9,166.38,166.35,163.05,167.87,210,200,0.03,1714758347112,2024-05-03 18:45:47.112,49.10764961617791,HOLD,
GOOGL.US_9,166.36,166.35,163.05,167.87,10,100,0.01,1714758348613,2024-05-03 18:45:48.613,35.85643272477621,HOLD,
GOOGL.US_9,166.38,166.35,163.05,167.87,210,200,0.03,1714758349614,2024-05-03 18:45:49.614,50.79392940408169,HOLD,
GOOGL.US_9,166.38,166.36,163.05,167.87,110,10,0.02,1714758353616,2024-05-03 18:45:53.616,50.79392940408167,HOLD,
GOOGL.US_9,166.37,166.35,163.05,167.87,115,110,0.02,1714758355117,2024-05-03 18:45:55.117,44.26999959397934,HOLD,
GOOGL.US_9,166.36,166.34,163.05,167.87,135,230,0.02,1714758362622,2024-05-03 18:46:02.622,38.68084700190949,HOLD,
GOOGL.US_9,166.35,166.33,163.05,167.87,150,100,0.02,1714758363623,2024-05-03 18:46:03.623,33.87016855443025,HOLD,
GOOGL.US_9,166.34,166.32,163.05,167.87,10,333,0.02,1714758368125,2024-05-03 18:46:08.125,29.712901367633066,BUY,166.34
GOOGL.US_9,166.32,166.31,163.05,167.87,10,201,0.01,1714758370126,2024-05-03 18:46:10.126,23.282910381121702,HOLD,
GOOGL.US_9,166.33,166.32,163.05,167.87,152,10,0.01,1714758372128,2024-05-03 18:46:12.128,31.608072053434714,HOLD,
GOOGL.US_9,166.3,166.29,163.05,167.87,95,259,0.01,1714758373629,2024-05-03 18:46:13.629,23.134958035119016,BUY,166.3
GOOGL.US_9,166.3,166.28,163.05,167.87,125,120,0.02,1714758374631,2024-05-03 18:46:14.631,23.134958035119013,HOLD,
GOOGL.US_9,166.31,166.28,163.05,167.87,210,310,0.03,1714758376132,2024-05-03 18:46:16.132,30.94452496307595,HOLD,
GOOGL.US_9,166.3,166.29,163.05,167.87,145,100,0.01,1714758377133,2024-05-03 18:46:17.133,27.770342807256082,BUY,166.3
GOOGL.US_9,166.28,166.27,163.05,167.87,215,100,0.01,1714758380135,2024-05-03 18:46:20.135,22.562890709939435,HOLD,
GOOGL.US_9,166.26,166.24,163.05,167.87,15,102,0.02,1714758381136,2024-05-03 18:46:21.136,18.63226106076434,HOLD,
GOOGL.US_9,166.25,166.22,163.05,167.87,140,301,0.03,1714758382637,2024-05-03 18:46:22.637,16.96939847914324,HOLD,
GOOGL.US_9,166.24,166.22,163.05,167.87,435,201,0.02,1714758384139,2024-05-03 18:46:24.139,15.42108707681925,HOLD,
